city_id,city_name,country,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T07:00:00Z,1,82.71,0.06,0.17,32.87,0.15,1.4,2.65,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T08:00:00Z,1,77.52,0.04,0.11,34.43,0.16,1.34,2.46,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T09:00:00Z,1,75.65,0.04,0.1,34.62,0.16,1.47,2.58,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T10:00:00Z,1,71.09,0.03,0.09,38.01,0.14,1.4,2.29,0.32
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T11:00:00Z,1,69.12,0.03,0.09,40.2,0.12,1.44,2.24,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T12:00:00Z,1,69.24,0.03,0.11,40.71,0.12,1.53,2.36,0.33
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T13:00:00Z,1,75.05,0.05,0.23,38.57,0.15,1.83,2.93,0.47
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T14:00:00Z,1,85.81,0.05,0.52,34.89,0.19,2.33,3.93,0.69
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T15:00:00Z,1,97.72,0.0,0.92,31.78,0.21,2.84,4.98,0.85
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T16:00:00Z,1,112.85,0.0,1.25,27.8,0.24,3.53,6.51,0.98
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T17:00:00Z,1,134.57,0.0,1.59,23.69,0.27,4.55,8.7,1.09
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T18:00:00Z,1,154.72,0.0,1.84,20.24,0.27,5.61,10.66,0.96
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T19:00:00Z,1,168.69,0.01,1.98,17.52,0.27,6.43,11.87,0.85
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T20:00:00Z,1,175.71,0.01,2.0,16.06,0.23,6.86,12.28,0.71
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T21:00:00Z,1,170.71,0.0,1.87,15.67,0.16,6.66,11.48,0.52
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T22:00:00Z,1,160.71,0.0,1.66,15.81,0.12,6.14,10.21,0.41
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-12T23:00:00Z,1,154.54,0.0,1.51,15.38,0.1,5.79,9.3,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T00:00:00Z,1,148.22,0.0,1.37,15.19,0.09,5.49,8.55,0.35
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T01:00:00Z,1,140.85,0.0,1.22,16.02,0.08,5.08,7.84,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T02:00:00Z,1,134.95,0.0,1.13,17.09,0.08,4.75,7.42,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T03:00:00Z,1,132.22,0.01,1.11,18.37,0.1,4.57,7.35,0.48
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T04:00:00Z,1,135.85,0.04,1.18,20.33,0.16,4.61,8.03,0.66
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T05:00:00Z,1,141.39,0.27,0.95,23.53,0.2,4.77,8.87,0.72
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T06:00:00Z,1,143.16,0.27,0.71,30.61,0.22,5.25,9.58,0.92
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T07:00:00Z,1,83.62,0.06,0.19,52.07,0.2,1.63,3.45,0.48
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T08:00:00Z,1,76.02,0.03,0.12,55.48,0.2,1.34,2.8,0.43
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T09:00:00Z,1,74.0,0.03,0.1,55.55,0.2,1.45,2.87,0.43
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T10:00:00Z,1,71.7,0.03,0.09,58.33,0.18,1.41,2.59,0.38
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T11:00:00Z,1,69.96,0.03,0.09,59.25,0.16,1.4,2.43,0.35
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T12:00:00Z,1,69.55,0.03,0.11,58.41,0.15,1.44,2.47,0.36
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T13:00:00Z,1,76.32,0.05,0.25,53.61,0.18,1.75,3.12,0.52
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T14:00:00Z,1,88.56,0.05,0.56,47.4,0.23,2.28,4.19,0.76
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T15:00:00Z,1,101.21,0.0,0.98,42.44,0.25,2.77,5.23,0.95
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T16:00:00Z,1,115.5,0.0,1.29,36.99,0.28,3.4,6.62,1.1
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T17:00:00Z,1,134.24,0.0,1.57,32.12,0.28,4.25,8.33,1.18
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T18:00:00Z,1,148.95,0.0,1.73,28.74,0.26,4.92,9.55,0.98
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T19:00:00Z,1,156.79,0.0,1.76,25.85,0.24,5.28,9.96,0.73
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T20:00:00Z,1,165.56,0.0,1.82,22.66,0.21,5.67,10.35,0.65
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T21:00:00Z,1,164.32,0.0,1.76,20.17,0.16,5.53,9.72,0.56
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T22:00:00Z,1,158.28,0.0,1.62,18.88,0.13,5.18,8.82,0.54
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-13T23:00:00Z,1,149.67,0.0,1.43,19.15,0.12,4.7,7.88,0.57
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T00:00:00Z,1,139.85,0.0,1.25,20.99,0.11,4.15,6.94,0.61
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T01:00:00Z,1,127.59,0.0,1.06,24.36,0.11,3.51,5.93,0.6
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T02:00:00Z,1,119.59,0.0,0.95,25.98,0.1,3.11,5.34,0.49
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T03:00:00Z,1,115.7,0.0,0.9,27.35,0.1,2.91,5.1,0.4
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T04:00:00Z,1,116.74,0.02,0.94,28.54,0.13,2.88,5.43,0.41
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T05:00:00Z,1,121.29,0.17,0.81,28.76,0.16,3.01,6.06,0.46
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T06:00:00Z,1,120.33,0.2,0.58,32.09,0.18,3.17,6.35,0.58
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T07:00:00Z,1,77.1,0.05,0.16,44.42,0.15,1.25,2.67,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T08:00:00Z,1,71.32,0.03,0.11,43.88,0.15,1.2,2.46,0.32
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T09:00:00Z,1,69.56,0.03,0.09,42.89,0.15,1.37,2.6,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T10:00:00Z,1,65.46,0.03,0.09,49.4,0.11,1.28,2.26,0.24
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T11:00:00Z,1,63.57,0.02,0.09,54.69,0.1,1.23,2.11,0.21
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T12:00:00Z,1,63.21,0.02,0.1,56.02,0.1,1.24,2.16,0.22
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T13:00:00Z,1,65.84,0.03,0.15,54.67,0.12,1.33,2.48,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T14:00:00Z,1,71.03,0.02,0.27,51.41,0.15,1.5,3.04,0.47
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T15:00:00Z,1,76.64,0.0,0.43,48.59,0.17,1.7,3.63,0.57
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T16:00:00Z,1,85.76,0.0,0.65,43.44,0.19,2.11,4.63,0.67
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T17:00:00Z,1,101.43,0.0,0.93,38.32,0.21,2.82,6.2,0.79
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T18:00:00Z,1,115.18,0.0,1.11,34.65,0.21,3.52,7.58,0.82
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T19:00:00Z,1,124.39,0.0,1.2,31.66,0.21,4.06,8.3,0.76
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T20:00:00Z,1,130.09,0.0,1.24,29.93,0.18,4.39,8.45,0.65
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T21:00:00Z,1,128.2,0.0,1.18,28.91,0.14,4.35,7.8,0.5
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T22:00:00Z,1,123.1,0.0,1.08,28.53,0.11,4.14,7.03,0.42
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-14T23:00:00Z,1,118.23,0.0,0.97,29.12,0.1,3.91,6.48,0.42
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T00:00:00Z,1,112.88,0.0,0.86,30.65,0.09,3.64,6.01,0.44
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T01:00:00Z,1,107.85,0.0,0.78,32.38,0.09,3.35,5.56,0.47
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T02:00:00Z,1,105.19,0.0,0.75,33.56,0.09,3.15,5.25,0.47
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T03:00:00Z,1,104.46,0.0,0.75,34.99,0.1,3.02,5.11,0.48
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T04:00:00Z,1,107.87,0.01,0.83,36.68,0.13,3.02,5.51,0.53
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T05:00:00Z,1,112.76,0.09,0.82,37.8,0.16,3.01,6.05,0.58
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T06:00:00Z,1,112.31,0.13,0.63,41.05,0.17,2.88,6.06,0.66
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T07:00:00Z,2,74.9,0.03,0.16,63.01,0.13,1.13,2.96,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T08:00:00Z,2,70.02,0.02,0.1,63.73,0.13,0.97,2.58,0.29
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T09:00:00Z,2,68.39,0.02,0.08,62.16,0.13,0.99,2.52,0.29
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T10:00:00Z,2,65.63,0.01,0.07,66.23,0.11,0.91,2.18,0.24
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T11:00:00Z,2,63.95,0.01,0.07,68.6,0.11,0.91,2.06,0.23
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T12:00:00Z,2,63.75,0.02,0.08,68.56,0.11,0.98,2.15,0.25
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T13:00:00Z,2,69.28,0.03,0.19,65.2,0.14,1.23,2.69,0.41
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T14:00:00Z,1,78.83,0.03,0.43,59.73,0.17,1.63,3.53,0.62
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T15:00:00Z,1,89.13,0.0,0.75,54.84,0.19,2.05,4.38,0.77
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T16:00:00Z,1,98.6,0.0,0.95,49.74,0.21,2.5,5.26,0.85
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T17:00:00Z,1,108.45,0.0,1.07,45.72,0.22,2.96,6.16,0.9
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T18:00:00Z,1,115.44,0.0,1.11,42.78,0.21,3.32,6.77,0.89
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T19:00:00Z,1,120.7,0.0,1.12,39.3,0.2,3.58,7.16,0.79
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T20:00:00Z,1,127.85,0.0,1.18,35.76,0.18,3.88,7.54,0.61
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T21:00:00Z,1,127.94,0.0,1.15,33.23,0.14,3.86,7.21,0.45
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T22:00:00Z,1,124.15,0.0,1.07,31.65,0.11,3.67,6.58,0.39
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-15T23:00:00Z,1,120.56,0.0,0.98,31.36,0.09,3.47,6.06,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T00:00:00Z,1,115.8,0.0,0.89,32.52,0.07,3.27,5.63,0.3
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T01:00:00Z,1,111.7,0.0,0.81,34.05,0.07,3.11,5.36,0.27
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T02:00:00Z,1,109.75,0.0,0.79,33.55,0.06,3.04,5.28,0.26
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T03:00:00Z,1,109.01,0.0,0.8,33.25,0.06,3.01,5.31,0.26
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T04:00:00Z,1,111.23,0.01,0.87,33.11,0.09,3.08,5.73,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T05:00:00Z,1,114.36,0.12,0.76,34.4,0.13,3.16,6.27,0.49
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T06:00:00Z,1,113.9,0.16,0.54,38.73,0.15,3.25,6.55,0.63
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T07:00:00Z,1,72.79,0.04,0.13,52.03,0.11,1.12,2.53,0.27
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T08:00:00Z,1,67.32,0.02,0.08,49.86,0.11,0.96,2.15,0.26
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T09:00:00Z,1,66.12,0.02,0.06,47.48,0.12,1.05,2.23,0.27
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T10:00:00Z,1,63.83,0.02,0.05,48.83,0.11,0.92,1.86,0.23
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T11:00:00Z,1,62.12,0.02,0.06,50.62,0.1,0.86,1.64,0.21
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T12:00:00Z,1,61.74,0.02,0.07,51.01,0.1,0.88,1.63,0.21
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T13:00:00Z,1,65.2,0.03,0.14,49.13,0.11,1.03,1.96,0.33
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T14:00:00Z,1,71.57,0.03,0.32,45.31,0.14,1.3,2.57,0.52
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T15:00:00Z,1,78.67,0.0,0.56,41.91,0.16,1.6,3.18,0.65
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T16:00:00Z,1,90.54,0.0,0.84,36.52,0.18,2.13,4.26,0.79
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T17:00:00Z,1,108.68,0.0,1.17,31.05,0.21,2.93,5.92,0.95
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T18:00:00Z,1,125.1,0.0,1.41,26.82,0.22,3.74,7.49,1.08
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T19:00:00Z,1,137.18,0.0,1.58,23.61,0.24,4.4,8.76,1.24
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T20:00:00Z,1,143.38,0.0,1.66,22.1,0.24,4.72,9.24,1.21
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T21:00:00Z,1,139.91,0.0,1.6,21.97,0.2,4.53,8.7,1.04
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T22:00:00Z,1,131.62,0.0,1.44,22.77,0.16,4.1,7.7,0.92
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-16T23:00:00Z,1,125.22,0.0,1.3,22.93,0.14,3.77,6.97,0.83
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T00:00:00Z,1,120.28,0.0,1.18,22.74,0.11,3.51,6.39,0.69
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T01:00:00Z,1,115.08,0.0,1.06,22.52,0.09,3.21,5.76,0.45
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T02:00:00Z,1,109.67,0.0,0.95,22.71,0.07,2.88,5.1,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T03:00:00Z,1,104.19,0.0,0.83,23.81,0.08,2.54,4.52,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T04:00:00Z,1,101.4,0.01,0.78,25.54,0.1,2.31,4.33,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T05:00:00Z,1,102.93,0.08,0.69,26.41,0.13,2.29,4.54,0.42
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T06:00:00Z,1,101.28,0.11,0.51,29.79,0.15,2.24,4.55,0.55
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T07:00:00Z,1,68.95,0.03,0.14,47.59,0.1,0.81,1.65,0.23
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T08:00:00Z,1,64.24,0.02,0.08,48.89,0.08,0.64,1.2,0.19
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T09:00:00Z,1,63.22,0.01,0.06,47.6,0.08,0.66,1.15,0.19
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T10:00:00Z,1,64.06,0.02,0.07,46.45,0.09,0.77,1.28,0.22
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T11:00:00Z,1,65.02,0.02,0.09,45.19,0.1,0.9,1.47,0.26
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T12:00:00Z,1,65.92,0.02,0.11,44.46,0.1,1.03,1.66,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T13:00:00Z,1,68.28,0.02,0.16,43.7,0.12,1.19,1.96,0.39
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T14:00:00Z,1,70.96,0.01,0.25,41.9,0.13,1.39,2.3,0.43
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T15:00:00Z,1,73.45,0.0,0.35,40.59,0.13,1.58,2.6,0.4
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T16:00:00Z,1,80.58,0.0,0.53,36.89,0.14,1.9,3.25,0.49
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T17:00:00Z,1,94.0,0.0,0.79,32.36,0.17,2.42,4.35,0.62
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T18:00:00Z,1,106.33,0.0,0.99,28.81,0.18,2.93,5.36,0.63
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T19:00:00Z,1,118.13,0.0,1.17,25.32,0.19,3.45,6.32,0.64
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T20:00:00Z,1,128.37,0.0,1.33,22.04,0.18,3.91,7.06,0.62
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T21:00:00Z,1,131.78,0.0,1.39,19.39,0.14,4.05,7.05,0.56
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T22:00:00Z,1,134.45,0.0,1.43,17.53,0.13,4.16,7.01,0.64
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-17T23:00:00Z,1,138.51,0.0,1.49,16.29,0.14,4.34,7.2,0.78
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T00:00:00Z,1,141.88,0.0,1.54,15.29,0.16,4.48,7.36,0.98
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T01:00:00Z,1,143.78,0.0,1.56,14.49,0.18,4.57,7.44,1.16
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T02:00:00Z,1,144.86,0.01,1.55,13.86,0.16,4.62,7.45,1.08
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T03:00:00Z,1,146.24,0.01,1.54,13.74,0.15,4.67,7.18,0.96
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T04:00:00Z,1,150.51,0.04,1.54,14.74,0.17,4.77,7.56,0.74
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T05:00:00Z,1,156.72,0.32,1.18,16.64,0.2,4.97,8.56,0.65
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T06:00:00Z,1,156.66,0.31,0.85,22.28,0.21,5.44,9.29,0.79
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T07:00:00Z,1,78.85,0.05,0.17,40.14,0.15,1.33,2.56,0.33
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T08:00:00Z,1,70.53,0.03,0.1,41.84,0.12,1.05,2.01,0.28
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T09:00:00Z,1,69.14,0.02,0.08,41.28,0.12,1.09,2.02,0.29
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T10:00:00Z,1,68.88,0.02,0.08,42.08,0.12,1.17,1.97,0.29
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T11:00:00Z,1,69.0,0.02,0.09,42.22,0.13,1.3,2.07,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T12:00:00Z,1,69.57,0.03,0.11,41.83,0.14,1.4,2.21,0.34
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T13:00:00Z,1,75.78,0.05,0.24,39.16,0.16,1.65,2.71,0.51
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T14:00:00Z,1,86.9,0.04,0.55,35.06,0.19,2.02,3.5,0.72
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T15:00:00Z,1,99.0,0.0,0.93,31.29,0.21,2.39,4.29,0.86
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T16:00:00Z,1,110.38,0.0,1.17,27.89,0.22,2.81,5.22,1.0
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T17:00:00Z,1,120.93,0.0,1.29,25.55,0.22,3.23,6.07,0.99
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T18:00:00Z,1,126.64,0.0,1.31,24.22,0.2,3.45,6.43,0.73
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T19:00:00Z,1,125.65,0.0,1.22,23.16,0.18,3.36,6.32,0.49
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T20:00:00Z,1,125.2,0.0,1.17,21.88,0.16,3.27,6.26,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T21:00:00Z,1,120.2,0.0,1.07,20.92,0.12,2.95,5.58,0.29
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T22:00:00Z,1,117.28,0.0,1.02,19.36,0.09,2.75,4.69,0.3
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-18T23:00:00Z,1,117.6,0.0,1.02,17.69,0.09,2.73,4.35,0.42
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-19T00:00:00Z,1,117.41,0.0,1.01,16.7,0.1,2.69,4.22,0.57
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T01:00:00Z,1,155.27,0.0,1.59,19.58,0.18,5.5,8.8,1.11
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T02:00:00Z,1,151.29,0.0,1.52,19.64,0.16,5.22,8.28,1.03
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T03:00:00Z,1,147.5,0.0,1.45,20.66,0.17,4.94,7.83,1.0
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T04:00:00Z,1,144.25,0.02,1.4,23.2,0.22,4.59,7.82,1.16
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T05:00:00Z,1,144.81,0.2,1.13,25.53,0.28,4.47,8.23,1.39
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T06:00:00Z,1,144.88,0.24,0.77,30.11,0.3,4.79,8.75,1.4
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T07:00:00Z,1,82.33,0.05,0.18,45.48,0.17,1.89,3.52,0.47
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T08:00:00Z,1,74.06,0.03,0.1,47.17,0.14,1.76,3.13,0.38
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T09:00:00Z,1,72.18,0.02,0.09,47.01,0.15,1.86,3.16,0.37
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T10:00:00Z,1,70.78,0.02,0.08,48.97,0.14,1.92,3.03,0.33
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T11:00:00Z,1,69.71,0.02,0.09,50.05,0.14,1.95,2.96,0.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T12:00:00Z,1,69.87,0.02,0.11,49.93,0.14,2.01,2.99,0.32
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T13:00:00Z,1,75.16,0.03,0.23,47.22,0.16,2.25,3.43,0.46
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T14:00:00Z,1,85.03,0.03,0.51,42.84,0.2,2.68,4.24,0.69
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T15:00:00Z,1,96.07,0.0,0.85,39.46,0.23,3.14,5.11,0.88
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T16:00:00Z,1,110.24,0.0,1.15,35.52,0.26,3.76,6.4,1.04
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T17:00:00Z,1,128.88,0.0,1.42,31.93,0.3,4.61,8.1,1.22
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T18:00:00Z,1,143.71,0.0,1.58,29.2,0.3,5.35,9.48,1.26
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T19:00:00Z,1,154.32,0.0,1.68,26.67,0.3,5.89,10.34,1.31
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T20:00:00Z,1,162.18,0.0,1.76,24.49,0.28,6.21,10.73,1.35
antananarivo,Antananarivo,MG,-18.8792,47.5079,2026-05-20T21:00:00Z,1,160.79,0.0,1.73,22.78,0.22,6.04,10.14,1.28
